Player 1,Player 2,Team Name,Division,Tournament
katie pierson,will picone,Baby Goats,Coed Advanced 4.0+,sts22richmondva
ali jenki,rahul murthy,Bag of Chips,Coed Advanced 4.0+,sts22richmondva
coleman epperson,tori farlow,Bears,Coed Advanced 4.0+,sts22richmondva
matthew cole,nicole fatt,Cole/Nicole,Coed Advanced 4.0+,sts22richmondva
addison powers,joelle nguyen,Crime Green Investigation,Coed Advanced 4.0+,sts22richmondva
1 more,"rob lauser, isabella gay",Dimeology,Coed Advanced 4.0+,sts22richmondva
becca graham,tommy drake,Graham/Drake,Coed Advanced 4.0+,sts22richmondva
andrew raber,delanie raber,Love at First Spike,Coed Advanced 4.0+,sts22richmondva
jacqueline yoo,ravi kandula,Not My Laundry,Coed Advanced 4.0+,sts22richmondva
dalton gilder,opal orduña,O.D.,Coed Advanced 4.0+,sts22richmondva
fredric hinkle,sarah allen,Ok Clutch,Coed Advanced 4.0+,sts22richmondva
karah hui,ryan gross,pinto.,Coed Advanced 4.0+,sts22richmondva
brendan ferreira,eleni thanopoulou,Right On Time,Coed Advanced 4.0+,sts22richmondva
ruth troughton,skyler boles,SkyRuth,Coed Advanced 4.0+,sts22richmondva
joe bondi,olivia jenki,Speed Bump,Coed Advanced 4.0+,sts22richmondva
ben dantowitz,madison west,Wicked 'Witz of the West,Coed Advanced 4.0+,sts22richmondva
alli kauffman rogers,grant laughlin,🗑🗑🗑,Coed Advanced 4.0+,sts22richmondva
ashley razon,christian brennan,CHRASH,Coed Intermediate 2.0-3.0,sts22richmondva
bel belvedere,lee santorum,crazy broke asians,Coed Intermediate 2.0-3.0,sts22richmondva
ashlee blankenship,brendan szabo,Fwangoats,Coed Intermediate 2.0-3.0,sts22richmondva
carter heron,kacie dalton,Mooks,Coed Intermediate 2.0-3.0,sts22richmondva
hannah zablan,stephen bishop,Rim Jim & Jane,Coed Intermediate 2.0-3.0,sts22richmondva
ava cachola,david pellei,Served Cold,Coed Intermediate 2.0-3.0,sts22richmondva
james mitchum,kelly field,Tidewater Community College,Coed Intermediate 2.0-3.0,sts22richmondva
hannah z,john silva,we could be related,Coed Intermediate 2.0-3.0,sts22richmondva
gracie a,michael thomasson,We Dig It,Coed Intermediate 2.0-3.0,sts22richmondva
abigail lannetti,kurt lannetti,Wet Experience,Coed Intermediate 2.0-3.0,sts22richmondva
