Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Double Fault,Giggle Gang,"luke cook, nathan avalos","braydon oler, sidney pharr",19,21,Bracket play round of Quarter-finals game 1,2023pg,4.0 Advanced w/NHZ
Double Fault,Giggle Gang,"luke cook, nathan avalos","braydon oler, sidney pharr",21,13,Bracket play round of Quarter-finals game 2,2023pg,4.0 Advanced w/NHZ
Double Fault,Giggle Gang,"luke cook, nathan avalos","braydon oler, sidney pharr",21,16,Bracket play round of Quarter-finals game 3,2023pg,4.0 Advanced w/NHZ
Shield and Hammer,The Stoke,"austin galvan, cara page","eric jerome, jason gurney",18,21,Bracket play round of Quarter-finals game 1,2023pg,4.0 Advanced w/NHZ
Shield and Hammer,The Stoke,"austin galvan, cara page","eric jerome, jason gurney",10,21,Bracket play round of Quarter-finals game 2,2023pg,4.0 Advanced w/NHZ
Double Fault,The Stoke,"luke cook, nathan avalos","eric jerome, jason gurney",21,19,Bracket play round of Semi-finals game 1,2023pg,4.0 Advanced w/NHZ
Double Fault,The Stoke,"luke cook, nathan avalos","eric jerome, jason gurney",21,23,Bracket play round of Semi-finals game 2,2023pg,4.0 Advanced w/NHZ
Double Fault,The Stoke,"luke cook, nathan avalos","eric jerome, jason gurney",19,21,Bracket play round of Semi-finals game 3,2023pg,4.0 Advanced w/NHZ
Lucky Charms,Was that clean?,"brennen brumm, ryker brann","chris sorensen, ian morgan",17,21,Bracket play round of Final game 1,2023pg,4.0 Advanced w/NHZ
Lucky Charms,Was that clean?,"brennen brumm, ryker brann","chris sorensen, ian morgan",21,14,Bracket play round of Final game 2,2023pg,4.0 Advanced w/NHZ
Lucky Charms,Was that clean?,"brennen brumm, ryker brann","chris sorensen, ian morgan",18,21,Bracket play round of Final game 3,2023pg,4.0 Advanced w/NHZ
Lucky Charms,Pull Dancers,"brennen brumm, ryker brann","becca feller, sunny siu",21,15,Bracket play round of 1st place game 1,2023pg,4.0 Advanced w/NHZ
Lucky Charms,Pull Dancers,"brennen brumm, ryker brann","becca feller, sunny siu",21,14,Bracket play round of 1st place game 2,2023pg,4.0 Advanced w/NHZ
Was that clean?,Out of Pocket,"chris sorensen, ian morgan","brad jones, christopher marcusen",21,18,Bracket play round of 1st place game 1,2023pg,4.0 Advanced w/NHZ
Was that clean?,Out of Pocket,"chris sorensen, ian morgan","brad jones, christopher marcusen",21,19,Bracket play round of 1st place game 2,2023pg,4.0 Advanced w/NHZ
Pull Dancers,Peachy keen team,"becca feller, sunny siu","brigham graham, jacob graham",1,0,Bracket play round of 3rd place game 1,2023pg,4.0 Advanced w/NHZ
Pull Dancers,Peachy keen team,"becca feller, sunny siu","brigham graham, jacob graham",1,0,Bracket play round of 3rd place game 2,2023pg,4.0 Advanced w/NHZ
Shield and Hammer,Giggle Gang,"austin galvan, cara page","braydon oler, sidney pharr",18,21,Bracket play round of P5: Semi-finals game 1,2023pg,4.0 Advanced w/NHZ
Shield and Hammer,Giggle Gang,"austin galvan, cara page","braydon oler, sidney pharr",21,17,Bracket play round of P5: Semi-finals game 2,2023pg,4.0 Advanced w/NHZ
Shield and Hammer,Giggle Gang,"austin galvan, cara page","braydon oler, sidney pharr",15,21,Bracket play round of P5: Semi-finals game 3,2023pg,4.0 Advanced w/NHZ
Out of Pocket,Pull Dancers,"brad jones, christopher marcusen","becca feller, sunny siu",21,17,Bracket play round of P5: Final game 1,2023pg,4.0 Advanced w/NHZ
Out of Pocket,Pull Dancers,"brad jones, christopher marcusen","becca feller, sunny siu",22,20,Bracket play round of P5: Final game 2,2023pg,4.0 Advanced w/NHZ
Munzies,Forced to do this,"james munnerlyn, taylor munnerlyn","spencer shaw, tj sorbe",19,21,Bracket play round of Round of 32 game 1,2023pg,3.0 Intermediate
Munzies,Forced to do this,"james munnerlyn, taylor munnerlyn","spencer shaw, tj sorbe",21,19,Bracket play round of Round of 32 game 2,2023pg,3.0 Intermediate
