Player 1,Player 2,Team Name,Division,Tournament
grant marshall,james ledbetter,JJ Dr. Jackal and Mr. Fried,Premier 5.0+,columbus2023
gabriel finocchi,fredric hinkle,Judgment Day,Premier 5.0+,columbus2023
dennis wei,tommy drake,Kenough,Premier 5.0+,columbus2023
grant klapwijk,matthew cole,Kingdom Come,Premier 5.0+,columbus2023
andrew raber,ethan domster,Limitless Faith,Premier 5.0+,columbus2023
christian bennett,noah luskus,Mermaid Sparkle,Premier 5.0+,columbus2023
owen bass,paq clifford,mexican food,Premier 5.0+,columbus2023
caleb cummings,dawson morgan,MIDDS,Premier 5.0+,columbus2023
pj showalter,tyler cisek,moist,Premier 5.0+,columbus2023
colin tolentino,jared ang,Muscle Daddies 💪🏽,Premier 5.0+,columbus2023
alex newton,josh hutko,No Pressure,Premier 5.0+,columbus2023
a.j. martin,jacob arzaga,PBR Dap & Snap,Premier 5.0+,columbus2023
brian perlson,michael capobianco,PBR Sleepy in Seattle,Premier 5.0+,columbus2023
justin shaytar,kieran rose,Profit Boost,Premier 5.0+,columbus2023
josh esposo,samuel corey,Project Roundnet,Premier 5.0+,columbus2023
justin kehoe,kyle fowler,Risky Business,Premier 5.0+,columbus2023
ryan marino,thomas hamilton,Rogue,Premier 5.0+,columbus2023
connor nelson,sunny gu,Sparky Sparky Boom Men,Premier 5.0+,columbus2023
chris kaptur,max fiebelkorn,Super Awesome Spikers,Premier 5.0+,columbus2023
david rowlands,sean brown,TBD,Premier 5.0+,columbus2023
josiah friend,judah friend,The Friend Bros,Premier 5.0+,columbus2023
brendan reesor,dylan mark,Tossup,Premier 5.0+,columbus2023
joe bondi,ryan gross,TRP Spotless,Premier 5.0+,columbus2023
emerson dean,skyler sebring,Tube Steaks,Premier 5.0+,columbus2023
max huang,zach bender,upstairs don’t want it,Premier 5.0+,columbus2023
isaac staats,stephen sweeney,W(ee)NYR Dawgs,Premier 5.0+,columbus2023
clifford amadeo leveque,nate wilson,We Move,Premier 5.0+,columbus2023
eleazar wilson,jacob u'wren,Wilson/U’Wren,Premier 5.0+,columbus2023
connor prelich,kevin um,❤️ For Dolores ✝️,Premier 5.0+,columbus2023
julia brochu,kalin morgan,11:1,Women's Advanced 4.0+,columbus2023
karah hui,kayla wu,2k•,Women's Advanced 4.0+,columbus2023
bekah smith,jodi mast,Age Gap,Women's Advanced 4.0+,columbus2023
jaime cunningham,shonda couroux,BIG BEAVERS,Women's Advanced 4.0+,columbus2023
delanie raber,tiff ding,Dinger,Women's Advanced 4.0+,columbus2023
katie pierson,kirstie savage,Feller/Pierson,Women's Advanced 4.0+,columbus2023
emily kuntz,jhanaj quispe,Frenemies,Women's Advanced 4.0+,columbus2023
meagan bown,sylvia dean,Funsies Forsuresies,Women's Advanced 4.0+,columbus2023
adrianna grothause,rachel dolan,GFD Spice Girls,Women's Advanced 4.0+,columbus2023
lydia penix,lindsay metzger,GFD: I think you should leave,Women's Advanced 4.0+,columbus2023
janey rubin,yubeira zapata,Janey/Yubi,Women's Advanced 4.0+,columbus2023
audrey summers,samantha barklow,Little Miss Spikeball,Women's Advanced 4.0+,columbus2023
kate b,lourna szabanos,Loopy Juice,Women's Advanced 4.0+,columbus2023
christabelle mehlhausen,faith mehlhausen,One Hit Wonder,Women's Advanced 4.0+,columbus2023
perrin york,sebastiani kim,Outside Voices,Women's Advanced 4.0+,columbus2023
rafaela bastos,stef ding,Space Monkeys 🚀🐒,Women's Advanced 4.0+,columbus2023
kailey windsor,marie-alexia teisseyre,TechNo Mercy,Women's Advanced 4.0+,columbus2023
ali jenki,olivia jenki,TWINZ,Women's Advanced 4.0+,columbus2023
allie foster,shachi patel,Veggie Tales,Women's Advanced 4.0+,columbus2023
emma brune,reese gallagher,Wawa mafia,Women's Advanced 4.0+,columbus2023
zak kovatch,ty fields,1more,Contender 4.5+,columbus2023
jacob ford,ryan poeppelman,Ball Busters,Contender 4.5+,columbus2023
brent summers,isaiah hillman,Ballbarians,Contender 4.5+,columbus2023
diego ramirez,robert porter,Bert & Ernie,Contender 4.5+,columbus2023
caleb isbell,keith fleischmann,Blind Squirrel,Contender 4.5+,columbus2023
david aschenbrenner,matt aschenbrenner,Blondeberry Fwango,Contender 4.5+,columbus2023
chase bremner,wyatt semke,Bremner/Semke,Contender 4.5+,columbus2023
brendan muggeridge,ezra campanelli,Brezra,Contender 4.5+,columbus2023
declan brown,ian lane,Bring out the whole ocean,Contender 4.5+,columbus2023
carson ledford,tyler brown,Brown Car,Contender 4.5+,columbus2023
alex perkins,ryan juenger,Cave Talk,Contender 4.5+,columbus2023
brooks anderson,ian timan,Closed on Sundays,Contender 4.5+,columbus2023
trevor fleming,vibhor dua,CRO Jabba the Cut,Contender 4.5+,columbus2023
hayden carlson,maciah aldrich,Deep Dive,Contender 4.5+,columbus2023
drew banziger,izayah gibson,Get Milked,Contender 4.5+,columbus2023
andrew felty,nic albornoz,Green text messages,Contender 4.5+,columbus2023
chris hartings,yanai hamel-sasson,Hamburger no meat,Contender 4.5+,columbus2023
eric bartos,jonathon neel,Hit It And Quit It,Contender 4.5+,columbus2023
daryan hoover,micah wipf,Indecisive,Contender 4.5+,columbus2023
gabe gabrovsek,thomas metz`,IPausedMyGame2BeHere,Contender 4.5+,columbus2023
james brock,nathan benjamin,Land Dolphins,Contender 4.5+,columbus2023
jason inumerable,marty merigold,Martinumerable,Contender 4.5+,columbus2023
caleb schilling,josh schilling,MaxRizz,Contender 4.5+,columbus2023
jacob narayan,macy pinsonneault,Narayan/Pinsonneault,Contender 4.5+,columbus2023
kevin farrell,ryan lechner,Presidential,Contender 4.5+,columbus2023
collin wickramaratna,nate kunz,Pulchritudinous Callipygians,Contender 4.5+,columbus2023
brandon tice,rohil senapati,Renaissance,Contender 4.5+,columbus2023
charlie freeman,jonathan saysamone,Rotato Potato,Contender 4.5+,columbus2023
luke hale,noah johnson,Score check?,Contender 4.5+,columbus2023
braden eaton,xander bunn,Sloppy sets,Contender 4.5+,columbus2023
jacob pogan,mason weaver,Snow Angels,Contender 4.5+,columbus2023
drew martin,lance martin,Sons of Kenneth,Contender 4.5+,columbus2023
aman khemka,cameron ohashi,Speedy Snails,Contender 4.5+,columbus2023
malachi fruits,tyler bishop,Spike’s Hard Lemonade,Contender 4.5+,columbus2023
mike hamilton,dan savage,Textbook,Contender 4.5+,columbus2023
russell cutler,seth cutler,The Cutlers,Contender 4.5+,columbus2023
thomas troyer,zachary troyer,TNT 🧨,Contender 4.5+,columbus2023
joseph motto,sean caufield,Too Much Sandwich,Contender 4.5+,columbus2023
ethan gabay,john putney,Tornado Cuts,Contender 4.5+,columbus2023
joren rudzitis,taaron rudzitis,What the flick?,Contender 4.5+,columbus2023
korbin thompson,zach m,Zorbin,Contender 4.5+,columbus2023
andrew ketterer,matthew cornell,Corn and the Stalk,Advanced/Intermediate,columbus2023
isabella bippus,tanner park,Corn dogs,Advanced/Intermediate,columbus2023
corey webb,lindsey merschat,Cowgirls,Advanced/Intermediate,columbus2023
caleb manwiller,ethan manwiller,Crewsters,Advanced/Intermediate,columbus2023
conner mills,connor crane,Double Trouble,Advanced/Intermediate,columbus2023
avatadahmad attar,sarah gleason,Let’s get this bread/naan,Advanced/Intermediate,columbus2023
larry kendall,noah frame,Me and Bro,Advanced/Intermediate,columbus2023
ethan alexander,gabe johnson,Team Hopewell,Advanced/Intermediate,columbus2023
landyn tice,noah tice,The Generator Guy LLC,Advanced/Intermediate,columbus2023
kyle griffin,ryan kelch,Too broke to afford mammoth,Advanced/Intermediate,columbus2023
ruben zapata,yubeira zapata,24 seven,Mixed Advanced 4.0+,columbus2023
neal bergman,tiff ding,asian baby girls,Mixed Advanced 4.0+,columbus2023
chrisha gnanamuthu,ezra campanelli,Attention Diners,Mixed Advanced 4.0+,columbus2023
chris brown,meagan bown,b(r)own,Mixed Advanced 4.0+,columbus2023
jodi mast,michael barkman,Barking Mastiffs,Mixed Advanced 4.0+,columbus2023
bekah smith,cole maddox,Bend it Like Becky,Mixed Advanced 4.0+,columbus2023
frederik theunis,marie-alexia teisseyre,Double T,Mixed Advanced 4.0+,columbus2023
arjun dhankani,catherine byrne,GFD Balls,Mixed Advanced 4.0+,columbus2023
brad yates,kailey windsor,GFD Emus,Mixed Advanced 4.0+,columbus2023
lydia penix,rob's traveler,GFD Gryddia,Mixed Advanced 4.0+,columbus2023
daniel patten,emily kuntz,GFD Hall and Oats,Mixed Advanced 4.0+,columbus2023
luke nickel,lindsay metzger,GFD Like There’s No Tomorrow,Mixed Advanced 4.0+,columbus2023
adrianna grothause,justin barr,GFD Rosey’s Lovers,Mixed Advanced 4.0+,columbus2023
henry pilliod,rachel dolan,GFD Yahtzee,Mixed Advanced 4.0+,columbus2023
buddy hammon,kayla wu,Handsome Parabatai,Mixed Advanced 4.0+,columbus2023
colin hobart,samantha barklow,Hit it & Quit it,Mixed Advanced 4.0+,columbus2023
janell mast,jenson miller,Jamm’n Jelly,Mixed Advanced 4.0+,columbus2023
ryan marino,shachi patel,Jaskier’s Groupies,Mixed Advanced 4.0+,columbus2023
lourna szabanos,matt spolarich,Jumbo Shrimp,Mixed Advanced 4.0+,columbus2023
allie foster,matthew cole,Little Bear,Mixed Advanced 4.0+,columbus2023
grant klapwijk,julia brochu,Living Water,Mixed Advanced 4.0+,columbus2023
andrew raber,delanie raber,Love at First Spike,Mixed Advanced 4.0+,columbus2023
chase meyer,gracie cole,Mixed Signalz,Mixed Advanced 4.0+,columbus2023
sebastiani kim,kevin um,No Purple In The Carpool Lane,Mixed Advanced 4.0+,columbus2023
karah hui,ryan gross,pinto.,Mixed Advanced 4.0+,columbus2023
joseph caligiuri,reese gallagher,Reese’s Cuts with Puffs,Mixed Advanced 4.0+,columbus2023
noah luskus,perrin york,Sarah’s keepers,Mixed Advanced 4.0+,columbus2023
sean brown,stef ding,stizzy,Mixed Advanced 4.0+,columbus2023
rafaela bastos,samuel corey,Straight butter,Mixed Advanced 4.0+,columbus2023
alex perkins,faith mehlhausen,Sugar Mommies,Mixed Advanced 4.0+,columbus2023
christian bennett,kyla downs,Toaster n a Tub,Mixed Advanced 4.0+,columbus2023
ali jenki,joe bondi,TRP subtle,Mixed Advanced 4.0+,columbus2023
olivia jenki,rahul murthy,TRP Tequila,Mixed Advanced 4.0+,columbus2023
christabelle mehlhausen,matt aschenbrenner,Unprotected Sets,Mixed Advanced 4.0+,columbus2023
brandon arledge,jhanaj quispe,We’re here,Mixed Advanced 4.0+,columbus2023
isabella bippus,nathan goh,✨Quick sets✨,Mixed Advanced 4.0+,columbus2023
