Player 1,Player 2,Team Name,Division,Tournament
audrey summers,janell mast,April Fools Came Late😅,Women's Advanced 4.0+,richmond2023
brenna allred,jenelle dumais,banana & potato,Women's Advanced 4.0+,richmond2023
delanie raber,tiff ding,Dinger,Women's Advanced 4.0+,richmond2023
liz gormley,mackenzie vogt,Gormley/Vogt,Women's Advanced 4.0+,richmond2023
katrina gabriella,lourna szabanos,Liz and Lourna,Women's Advanced 4.0+,richmond2023
maddy morehouse,malia sato,No Hype,Women's Advanced 4.0+,richmond2023
meagan bown,nicol gahley,Office Depot® Brand Sticky Notes,Women's Advanced 4.0+,richmond2023
katheleen phan,opal orduña,OK👌🏼,Women's Advanced 4.0+,richmond2023
katie pierson,teddi lesoine,Sisters-in-Law,Women's Advanced 4.0+,richmond2023
rafaela bastos,stef ding,Space Monkeys 🚀🐒,Women's Advanced 4.0+,richmond2023
adrianna grothause,kailey windsor,Team Shorties,Women's Advanced 4.0+,richmond2023
audrey dix,tessa white,Tessa&Audge,Women's Advanced 4.0+,richmond2023
julia brochu,sarah allen,Tile Swap,Women's Advanced 4.0+,richmond2023
ali jenki,olivia jenki,TWINZ,Women's Advanced 4.0+,richmond2023
allie foster,karah hui,Zoomies,Women's Advanced 4.0+,richmond2023
dustin grant,jamison friauf,*Not* Rookie SZN,Contender 4.5+,richmond2023
alex newton,isaac staats,Absolutely Torqued,Contender 4.5+,richmond2023
elijah katz,luke hale,All Katz no Dawg,Contender 4.5+,richmond2023
logan burig,nate royer,B Bracket Warriors,Contender 4.5+,richmond2023
brent summers,isaiah hillman,Ballbarians,Contender 4.5+,richmond2023
matthew greathouse,trevor hoogendoorn,Bandaid Boys,Contender 4.5+,richmond2023
diego ramirez,robert porter,Bert & Ernie,Contender 4.5+,richmond2023
luke popadiuk,sidney mathues,Biden’s Necromancer Kush,Contender 4.5+,richmond2023
ant terrigno,josh didonato,Black Lotus,Contender 4.5+,richmond2023
brad yates,nick evanko,Border Control,Contender 4.5+,richmond2023
rishab jain,rohan venkatraman,Brown Boys,Contender 4.5+,richmond2023
brayden hagemeier,jp mitchell,Buckets,Contender 4.5+,richmond2023
dylan noker,harrison yen,Buffet?,Contender 4.5+,richmond2023
anthony daming,juan ruiz-delgado,Bull City,Contender 4.5+,richmond2023
bradley clark,griffin sisk,C/S,Contender 4.5+,richmond2023
cameron reeve,luke andersen,can you center?,Contender 4.5+,richmond2023
aidan buchanan,mitchell whelan,Can't believe it's not butter,Contender 4.5+,richmond2023
jared almon,noah johnson,Chase’s Peanut Allergy,Contender 4.5+,richmond2023
justin wang,kevin chen,Chicken Wing,Contender 4.5+,richmond2023
matthew vivian,ryan beckwith,Danimals,Contender 4.5+,richmond2023
jonathan freitas,sean santos,dem boys,Contender 4.5+,richmond2023
alex dimedio,matt carroll,Diesel Locomotives,Contender 4.5+,richmond2023
auriel wish,charlie camarena,Dinomite,Contender 4.5+,richmond2023
alex hart (asl),jack hart,Elevate,Contender 4.5+,richmond2023
nathan montgomery,ryan montgomery,Farm Bros,Contender 4.5+,richmond2023
daniel patten,ty fields,Funk,Contender 4.5+,richmond2023
luke hopkins,nate hopkins,Get that Chorn outta my face!!!!,Contender 4.5+,richmond2023
connor shupe,jack walker,Giddy Goats,Contender 4.5+,richmond2023
chas funk,patrick ffrench,Gingers of UVA,Contender 4.5+,richmond2023
sathvik vasa,zak kovatch,Go Fish,Contender 4.5+,richmond2023
noah henriksen,reed kellett,GWR Vengeance,Contender 4.5+,richmond2023
ben gillman,robert griffith,Hatmen,Contender 4.5+,richmond2023
charlie cavallaro,noah elconin,Headband Warriors,Contender 4.5+,richmond2023
drew martin,jack leopold,Hitmen,Contender 4.5+,richmond2023
elias derickson,jamie martinez,Hot Pockets 2.0,Contender 4.5+,richmond2023
gabriel abood,levi rogers,Insanity,Contender 4.5+,richmond2023
ryan coen,stephen jones,IputthedopeinthebackofthecarandItellhtg,Contender 4.5+,richmond2023
brian hutton,will parsons,J316,Contender 4.5+,richmond2023
kyle keenan,nate gauthier,keen hands,Contender 4.5+,richmond2023
nathan yoder,thomas troyer,Kleenex Box,Contender 4.5+,richmond2023
dan collins,joel hoffler,Lobster Trap,Contender 4.5+,richmond2023
logan coffelt,samuel snyder,Low Expectations,Contender 4.5+,richmond2023
liam keegan,tim daudelin,MD Boys,Contender 4.5+,richmond2023
aleks essen,ben himes,My cows,Contender 4.5+,richmond2023
andrey andriyevskiy,luke little,Nefarious,Contender 4.5+,richmond2023
caleb white,pat marinich,Not Lefties,Contender 4.5+,richmond2023
joshua deutsch,ryan paul,NYC Lemons,Contender 4.5+,richmond2023
aj halliday,brian hall,Paint Splatter,Contender 4.5+,richmond2023
david kauffman,micah wipf,pelosi’s favorites,Contender 4.5+,richmond2023
andrew luque,vince s,Pigeon,Contender 4.5+,richmond2023
jacob pogan,sam dunlevy,Please Give Me A Good Set Please Please,Contender 4.5+,richmond2023
justin kehoe,kyle fowler,Risky Business,Contender 4.5+,richmond2023
andrew felty,tyler brown,Rocky Road,Contender 4.5+,richmond2023
sam dunlevy,xander bunn,Sandbagging But Injured,Contender 4.5+,richmond2023
brooks weeks,drew weaver,Sheetz‼️‼️,Contender 4.5+,richmond2023
drew ryder,john putney,Shock Value,Contender 4.5+,richmond2023
andrew thatcher,donovan michel,Short Kings,Contender 4.5+,richmond2023
frank terranova,gregory tullos,Shredders,Contender 4.5+,richmond2023
evan liao,michael yung,Shuijiao/睡觉,Contender 4.5+,richmond2023
brandon mckinney,garrett blanchard,Silly Geese,Contender 4.5+,richmond2023
kevin mcclain,thomas hoffman,Slow Jamz,Contender 4.5+,richmond2023
julian bouratoglou,ken bailey,SMASH OR PASS,Contender 4.5+,richmond2023
javier vidal,thomas estella,Sucky Sucky is good,Contender 4.5+,richmond2023
eric markstein,henry switz,Switz & Steamer,Contender 4.5+,richmond2023
cole solomon,joshua carpenter,The Beach Boyz,Contender 4.5+,richmond2023
alex grelle,nat gillespie,The Incredibles,Contender 4.5+,richmond2023
joseph motto,sean caufield,Too Much Sandwich,Contender 4.5+,richmond2023
ruben zapata,zachary troyer,Torqued,Contender 4.5+,richmond2023
drew keely,ian macdonald,TRP VT B3,Contender 4.5+,richmond2023
bransen eppes,sam kilinski,True Outcome,Contender 4.5+,richmond2023
john silva,will eckard,Twist and Shout Slush,Contender 4.5+,richmond2023
jacob narayan,julius hansen,TWISTED T,Contender 4.5+,richmond2023
micah ressler,nathan witmer,Twizzlers,Contender 4.5+,richmond2023
joshua mayfield,stephen mayfield,Two of a Kind,Contender 4.5+,richmond2023
riley savastano,sho m,wet net,Contender 4.5+,richmond2023
ilan klassen,luke boswell,What's Good in the Wood,Contender 4.5+,richmond2023
caleb lesueur,nathanael gammon,Wild Cards,Contender 4.5+,richmond2023
adam weiss,ben westphal,Wise Men of the West,Contender 4.5+,richmond2023
noah wood,robert mooney,Ya Look Dusty,Contender 4.5+,richmond2023
john buchanan,samuel davis,Zebra Caked,Contender 4.5+,richmond2023
joseph bahhady,louis van't hof,Boston 🤝 St. Louis,Advanced 4.0,richmond2023
dalton hale,vincent munno,Cartmen,Advanced 4.0,richmond2023
daniel pertwee,mitch price,Gahdam 47,Advanced 4.0,richmond2023
jeremy lutz,samantha greathouse,Glen Did It,Advanced 4.0,richmond2023
mason fogarty,owen fogarty,Hi chews,Advanced 4.0,richmond2023
taylor reynolds,teo horiuchi,Injury Reserve,Advanced 4.0,richmond2023
glen strouss,jason montgomery,MBR Red Panda,Advanced 4.0,richmond2023
brock lodato,daniel reynolds,Partly Cloudy,Advanced 4.0,richmond2023
alex arriza,reagan gary,Paul Gobrial,Advanced 4.0,richmond2023
jason davis,shawn champion,Pocket Rockets,Advanced 4.0,richmond2023
ashish sakhuja,caleb taddeo,Rogo bros,Advanced 4.0,richmond2023
eli bak,jake spinelli,Setting Masterclass,Advanced 4.0,richmond2023
ben celestino,bryan covell,Soft Serve,Advanced 4.0,richmond2023
cameron mckay,dillon mckay,STEEZY,Advanced 4.0,richmond2023
ashlee blankenship,kelly field,Ashlee and Kelly,Women's Intermediate 2.0-3.0,richmond2023
abby lannetti,courtney coppage,Bleep,Women's Intermediate 2.0-3.0,richmond2023
hannah covell,samantha daniell,It has pockets!,Women's Intermediate 2.0-3.0,richmond2023
amanda jamieson,courtney circone,Sneak Peak,Women's Intermediate 2.0-3.0,richmond2023
allie segura,kelsey knuth,Untamed,Women's Intermediate 2.0-3.0,richmond2023
bel belvedere,lauren viado,Women in Stem,Women's Intermediate 2.0-3.0,richmond2023
grace-lauren richmond,tq williamson,Ball Help!,Intermediate 3.0,richmond2023
eric nissen,rakitha chelliah,Bron Squad,Intermediate 3.0,richmond2023
daniel hillgren,shawn miller,Pocket Dogs,Intermediate 3.0,richmond2023
drew mierchuk,ethan althaus,Powerpuff girlss,Intermediate 3.0,richmond2023
eddie moquete,patrick fazzio,Primal Instinct,Intermediate 3.0,richmond2023
jared gilbert,kadin cochran,Receive These Balls,Intermediate 3.0,richmond2023
daden goldfinger,sebastian diaz,Spike Tyson,Intermediate 3.0,richmond2023
jake mckechnie,yannis st,Spiked Punch,Intermediate 3.0,richmond2023
nathan clark,trace bow,Splash Bros,Intermediate 3.0,richmond2023
aidan sweeney,cullen martin,Tall Team,Intermediate 3.0,richmond2023
adrianna grothause,henry pilliod,Are We Even Friends?,Mixed Advanced 4.0+,richmond2023
kailey windsor,nick evanko,Buckemus,Mixed Advanced 4.0+,richmond2023
ben savage,emma angeletti,Coup de Tête,Mixed Advanced 4.0+,richmond2023
audrey summers,polk denmark,Dos Chalupas,Mixed Advanced 4.0+,richmond2023
maddy morehouse,nick wideman,Flotato,Mixed Advanced 4.0+,richmond2023
meagan bown,tommy drake,Flugelhorn,Mixed Advanced 4.0+,richmond2023
josh weinbach,kyla downs,For the bit,Mixed Advanced 4.0+,richmond2023
gabe finocchi,sarah allen,"Gabraham Lincoln, Nebraska",Mixed Advanced 4.0+,richmond2023
josh didonato,liz gormley,Ghost Mode,Mixed Advanced 4.0+,richmond2023
olivia jenki,will picone,Golden Hour,Mixed Advanced 4.0+,richmond2023
jacob summers,teddi lesoine,is that even legal?,Mixed Advanced 4.0+,richmond2023
janell mast,jenson miller,Jamm’n Jelly,Mixed Advanced 4.0+,richmond2023
lourna szabanos,matt spolarich,Jumbo Shrimp,Mixed Advanced 4.0+,richmond2023
allie foster,matthew cole,Little Bear,Mixed Advanced 4.0+,richmond2023
grant klapwijk,julia brochu,Living Water,Mixed Advanced 4.0+,richmond2023
andrew raber,delanie raber,Love at First Spike,Mixed Advanced 4.0+,richmond2023
etienne cote,katie pierson,Mixed Signals,Mixed Advanced 4.0+,richmond2023
josh esposo,mackenzie vogt,Nawwwwrrrrrrr,Mixed Advanced 4.0+,richmond2023
grant laughlin,joelle nguyen,Peachy Wagons,Mixed Advanced 4.0+,richmond2023
karah hui,ryan gross,pinto.,Mixed Advanced 4.0+,richmond2023
sean brown,stef ding,stizzy,Mixed Advanced 4.0+,richmond2023
rafaela bastos,samuel corey,Straight butter,Mixed Advanced 4.0+,richmond2023
matthew greathouse,samantha greathouse,The Greathouse's,Mixed Advanced 4.0+,richmond2023
ali jenki,joe bondi,TRP subtle,Mixed Advanced 4.0+,richmond2023
kaleb wagner,nicol gahley,Try Hards TVR,Mixed Advanced 4.0+,richmond2023
audrey dix,jared gilbert,Audrey & Jared,Mixed Intermediate 2.0-3.0,richmond2023
bel belvedere,ian macdonald,Belvedere/Ian,Mixed Intermediate 2.0-3.0,richmond2023
cj mierchuk,olivia leach,Big Time Roundnet,Mixed Intermediate 2.0-3.0,richmond2023
amanda jamieson,ant terrigno,Cold Brew,Mixed Intermediate 2.0-3.0,richmond2023
courtney coppage,jacob arzaga,CoppCarz,Mixed Intermediate 2.0-3.0,richmond2023
kadin cochran,tessa white,hits & giggles,Mixed Intermediate 2.0-3.0,richmond2023
kelsey knuth,ryan bass,Hug Life,Mixed Intermediate 2.0-3.0,richmond2023
james mitchum,kelly field,Jim Kelly,Mixed Intermediate 2.0-3.0,richmond2023
brenna allred,joseph motto,Monsters vs. Aliens,Mixed Intermediate 2.0-3.0,richmond2023
brooks weeks,katheleen phan,negative cut,Mixed Intermediate 2.0-3.0,richmond2023
john silva,opal orduña,OJ 🍊,Mixed Intermediate 2.0-3.0,richmond2023
brock lodato,lauren viado,One Spike Stand,Mixed Intermediate 2.0-3.0,richmond2023
ashlee blankenship,ignacio moyano,Romeo and Julinet,Mixed Intermediate 2.0-3.0,richmond2023
katrina gabriella,tim daudelin,Sass to the Grass,Mixed Intermediate 2.0-3.0,richmond2023
bryan covell,hannah covell,Second Serving,Mixed Intermediate 2.0-3.0,richmond2023
jenelle dumais,sean caufield,Two broke girls,Mixed Intermediate 2.0-3.0,richmond2023
allie segura,james simmons,Untamed 2.0,Mixed Intermediate 2.0-3.0,richmond2023
ben celestino,samantha daniell,Wubbie Cut,Mixed Intermediate 2.0-3.0,richmond2023
