Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Peachy keen team,Gabe's Replacement,"brigham graham, jacob graham","coby gardner, gabe bautista",21,13,Bracket play round of P9: Quarter-finals game 2,2023spike-night,4.0 Advanced w/NHZ
Peachy keen team,Gabe's Replacement,"brigham graham, jacob graham","coby gardner, gabe bautista",21,13,Bracket play round of P9: Quarter-finals game 3,2023spike-night,4.0 Advanced w/NHZ
Trademarked ™,Peachy keen team,"becca feller, sam turner","brigham graham, jacob graham",21,15,Bracket play round of P9: Semi-finals game 1,2023spike-night,4.0 Advanced w/NHZ
Trademarked ™,Peachy keen team,"becca feller, sam turner","brigham graham, jacob graham",21,17,Bracket play round of P9: Semi-finals game 2,2023spike-night,4.0 Advanced w/NHZ
Spike-a-delic,Spicy Spikers,"hunter steenbakkers, tyler caswell","bryson ripley, thatcher casperson",1,0,Bracket play round of P9: Final game 1,2023spike-night,4.0 Advanced w/NHZ
Spike-a-delic,Spicy Spikers,"hunter steenbakkers, tyler caswell","bryson ripley, thatcher casperson",1,0,Bracket play round of P9: Final game 2,2023spike-night,4.0 Advanced w/NHZ
Yee haw,soggy cardboard,"josh hoagland, micah yerman","aleah gregory, haley cowan",25,23,Bracket play round of Round of 16 game 1,2023spike-night,3.0 Intermediate
Yee haw,soggy cardboard,"josh hoagland, micah yerman","aleah gregory, haley cowan",18,21,Bracket play round of Round of 16 game 2,2023spike-night,3.0 Intermediate
Yee haw,soggy cardboard,"josh hoagland, micah yerman","aleah gregory, haley cowan",15,5,Bracket play round of Round of 16 game 3,2023spike-night,3.0 Intermediate
K Strong,Yee haw,"mike oman, shandon lindquist","josh hoagland, micah yerman",21,14,Bracket play round of Quarter-finals game 1,2023spike-night,3.0 Intermediate
K Strong,Yee haw,"mike oman, shandon lindquist","josh hoagland, micah yerman",21,15,Bracket play round of Quarter-finals game 2,2023spike-night,3.0 Intermediate
Predators,ÖDMJUK,"cooper johnson, logan johnson","matthew wilson, taylor wilson",28,30,Bracket play round of Quarter-finals game 1,2023spike-night,3.0 Intermediate
Predators,ÖDMJUK,"cooper johnson, logan johnson","matthew wilson, taylor wilson",19,21,Bracket play round of Quarter-finals game 2,2023spike-night,3.0 Intermediate
K Strong,ÖDMJUK,"mike oman, shandon lindquist","matthew wilson, taylor wilson",24,22,Bracket play round of Semi-finals game 1,2023spike-night,3.0 Intermediate
K Strong,ÖDMJUK,"mike oman, shandon lindquist","matthew wilson, taylor wilson",15,21,Bracket play round of Semi-finals game 2,2023spike-night,3.0 Intermediate
K Strong,ÖDMJUK,"mike oman, shandon lindquist","matthew wilson, taylor wilson",16,21,Bracket play round of Semi-finals game 3,2023spike-night,3.0 Intermediate
