Player 1,Player 2,Team Name,Division,Tournament
michael pang,patrik gilmore,Gilmore/Pang,Open Contender,etsprague2023
alec gautier,yanis bouchemoua,Golden Derby,Open Contender,etsprague2023
aleksandrs juška,mikus jaunpetrovičs,"halo, halo, palma?",Open Contender,etsprague2023
adir benishti,omri ben-shahar,Hareilim,Open Contender,etsprague2023
daniel grohman,kubinda soukup,HoToN,Open Contender,etsprague2023
david leidenfrost,pol lutsch,Imbm & Pimpampel,Open Contender,etsprague2023
david schneeberger,jorge donayre,Incrediballers,Open Contender,etsprague2023
lennart kühner,martin amadeus köppen,Ingo Ingo Ingo Ingolstaaadt,Open Contender,etsprague2023
amrit hingorani,james jewitt,It's Called Soccer,Open Contender,etsprague2023
mindaugas butkus,ugnius lekecinskas,"LSF ""Sensei""",Open Contender,etsprague2023
boris soster,marco bortoloso,Magister's task,Open Contender,etsprague2023
marco gatta,mattia bazzani,Mattia Marco,Open Contender,etsprague2023
jeppe norlyk hansen,mathias linnet,Norlyk/Linnet,Open Contender,etsprague2023
gauthier vandamme,gilles hublet,P'tits Loups,Open Contender,etsprague2023
dirk van de riet,stijn slebos,pimpelprague,Open Contender,etsprague2023
reinis pavlovskis,rihards repels,R-UNIT,Open Contender,etsprague2023
dario sommer,stefan geyer,Rage Cage,Open Contender,etsprague2023
daniel di fazio,fabio bassi,RBZ Article 14,Open Contender,etsprague2023
giacomo merlin,matteo sacchini,RBZ Tocco Italiano,Open Contender,etsprague2023
federico grazi,mattia pareschi,RCB Presidenziale,Open Contender,etsprague2023
marko barbir,simon wayd,RCG Weak Circle,Open Contender,etsprague2023
fabian rahm,raul terradillos,RCZ Terradillos Rahm,Open Contender,etsprague2023
jan-peter geringer,paul gerrit winkler,RD PaulJaner,Open Contender,etsprague2023
nicolas tognini,rouven felix,Serve & Chill,Open Contender,etsprague2023
itay sendik,shir shalev,Shir&Sendik,Open Contender,etsprague2023
ondřej žák,vít olšanský,SHK Leftovers,Open Contender,etsprague2023
tomer zholkovsky,rotem kimhi,Spike me daddy,Open Contender,etsprague2023
hjalte knudsen,jakob g. damgaard,Spikeghetti,Open Contender,etsprague2023
guy lurie,daniel melech,The Blitz,Open Contender,etsprague2023
nicolas basler,tuomas orava,The Healthies,Open Contender,etsprague2023
jumpei kawano,christoffer westerland,The Rim Callers,Open Contender,etsprague2023
andreas reisenhofer,thomas pschaid,To Ps Announced,Open Contender,etsprague2023
clément rey,kristof reitz,Toulouse or not Toulouse,Open Contender,etsprague2023
florian dibold,maher saadeddin,ultra Instinct,Open Contender,etsprague2023
dario filippi,matteo molli,Uncle Pear,Open Contender,etsprague2023
jakob blaaholm nielsen,søren høy,Will call high above knees,Open Contender,etsprague2023
emil grönebaum,rasmus prüfer,Willy Wonka,Open Contender,etsprague2023
bernard de wolf,maëlig potiau,Wolves Gang,Open Contender,etsprague2023
cedric omtzigt,milan sent,Bacon and Bean,Open Advanced,etsprague2023
neri sansone,nicolas manneback,Cactus spikers 🌵,Open Advanced,etsprague2023
joel selzener,tom schlaghecken,Gorillas 🦍,Open Advanced,etsprague2023
davide greco,omar zeni,I BoBz,Open Advanced,etsprague2023
niels kadijk,tjebbe treub,Leapin' Llamas!,Open Advanced,etsprague2023
jacob franssen,simen bootsma,Met een zetje in het netje,Open Advanced,etsprague2023
agata domańska,paulina pojawis,POL RS,Open Advanced,etsprague2023
ferdinand wagner,jakob jantz,Push&Puller,Open Advanced,etsprague2023
bastian klette,patrick gadziak,Rimsalabim,Open Advanced,etsprague2023
david macánek,jára doležal,RU Sonics 🦔,Open Advanced,etsprague2023
giuseppe spataro,martin hilsheimer,SilverBackServers,Open Advanced,etsprague2023
ben andres,nick delventhal,Team Anderthal,Open Advanced,etsprague2023
aurimas mazuras,gilbertas kerpė,Tinklininkai,Open Advanced,etsprague2023
patrick thommen,yves tschan,Y-Pad,Open Advanced,etsprague2023
chiara pernigo,larissa haas,Butter Set,Women's Advanced,etsprague2023
alexa peusch,theresa knauf,Chicken Joe,Women's Advanced,etsprague2023
alina teskey,ines kornek,Curly Fries,Women's Advanced,etsprague2023
aylin altenwegner,emily hill-smith,EA Sports It's in the game,Women's Advanced,etsprague2023
ella kinnunen,riikka salmensaari,El Rico,Women's Advanced,etsprague2023
carolin marquart,lisa borgas,Haie in Lederhosn,Women's Advanced,etsprague2023
inès paysan,julia stadler,Inès and Julia,Women's Advanced,etsprague2023
martina melchionda,veronica specchia,It's True or Martix?,Women's Advanced,etsprague2023
elena berlanda,daria orlandini,ITA- Berlanda/Orlandini,Women's Advanced,etsprague2023
constanze lehner,eline meijer,Ladies Night,Women's Advanced,etsprague2023
marie jubault,marie-alexia teisseyre,Las Marias,Women's Advanced,etsprague2023
ellinor gustavsson,emmy dahlquist,Long Short,Women's Advanced,etsprague2023
fiona rocholl,melanie spiska,MRC Rhinos,Women's Advanced,etsprague2023
lou washburn,tina gulden,Okie Dokie,Women's Advanced,etsprague2023
hannah meier,mirjam wiedmer,RCB Snack Attackers,Women's Advanced,etsprague2023
hanna westerland,rebecca mollberg,Roundabout Rallies,Women's Advanced,etsprague2023
nicole fatt,ruth troughton,RTNF,Women's Advanced,etsprague2023
julia vollmer,rosa linde,ruj,Women's Advanced,etsprague2023
katarzyna bonifrowska,silvia zanella,Sbecca Lecca,Women's Advanced,etsprague2023
laura lucchiari,nicole biondini,Spippoline,Women's Advanced,etsprague2023
sarah joy quibell,stella davis,Stella and Sarah,Women's Advanced,etsprague2023
daniela kadlec,megan leybourne,tiramisu,Women's Advanced,etsprague2023
laura kunzelmann,ronja lorenz,towerful,Women's Advanced,etsprague2023
kristina dettmann,nora haas,Vertigo,Women's Advanced,etsprague2023
laura lucchiari,michele berlanda,Ace al Ragú,Women's Advanced,etsprague2023
adéla lavická,jaroslav čabala,Adéla&Jaro,Mixed Advanced,etsprague2023
cedric widin,laura kunzelmann,Aloha,Mixed Advanced,etsprague2023
scott beeks,tina gulden,Beeks/Gulden,Mixed Advanced,etsprague2023
maher saadeddin,yasmin graeter,Biene maya,Mixed Advanced,etsprague2023
angelika bauer,pol lutsch,BlockWiener,Mixed Advanced,etsprague2023
antoine macquet,emily hill-smith,British Cheerleading Squad,Mixed Advanced,etsprague2023
mirjam wiedmer,rouven felix,calm down roll up,Mixed Advanced,etsprague2023
jakub víšek,tereza caltová,Code Blue,Mixed Advanced,etsprague2023
mattia pareschi,nicole biondini,Cuttivi,Mixed Advanced,etsprague2023
frederik theunis,marie-alexia teisseyre,Double T,Mixed Advanced,etsprague2023
johannes kopfmann,ronja lorenz,Drive,Mixed Advanced,etsprague2023
bine voita,ephraim kotzerke,E n’Bee,Mixed Advanced,etsprague2023
lisa borgas,yvo heinen,embrACE,Mixed Advanced,etsprague2023
inès paysan,ramon felix,Felix felicis,Mixed Advanced,etsprague2023
eline meijer,yves tschan,Fondue & Tulips,Mixed Advanced,etsprague2023
florian dibold,vanessa goldgruber,Gold Division,Mixed Advanced,etsprague2023
daniela kadlec,levi vandaele,Got any grapes,Mixed Advanced,etsprague2023
jan stachiewicz,nora haas,Hot and High,Mixed Advanced,etsprague2023
hanna westerland,christoffer westerland,Husband & Wife,Mixed Advanced,etsprague2023
kejal jamshididana,lukas simoneit,JAMoneit,Mixed Advanced,etsprague2023
aylin altenwegner,julian krehle,Julian & Aylin,Mixed Advanced,etsprague2023
jakub popluhar,lou washburn,Kamikaze,Mixed Advanced,etsprague2023
kristina dettmann,peer kanis,KrisPeerTise,Mixed Advanced,etsprague2023
jessi riedelsheimer,jorge donayre,La Jessi y el Jorge,Mixed Advanced,etsprague2023
esaja ekman,nicole fatt,Late Night Paella,Mixed Advanced,etsprague2023
andrea borsotti,silvia zanella,Lecca Sbecca,Mixed Advanced,etsprague2023
gilles hublet,marie jubault,Les Ruwettes,Mixed Advanced,etsprague2023
constanze lehner,gabriel stoisser,Let’s Gogo,Mixed Advanced,etsprague2023
alexa peusch,robin florinda,Lexorobosaurus,Mixed Advanced,etsprague2023
markus anderle,megan leybourne,m & m‘s,Mixed Advanced,etsprague2023
elena berlanda,riccardo mercadini,Mango juice,Mixed Advanced,etsprague2023
inès valéry,timo lorenzen,Maschinès,Mixed Advanced,etsprague2023
carolin marquart,lukas tapken,MRC Quatschköpfe,Mixed Advanced,etsprague2023
emmy dahlquist,fre eskens,Never Barefoot 🦶,Mixed Advanced,etsprague2023
guillaume guébin,sarah martinez,Patdef,Mixed Advanced,etsprague2023
fiona rocholl,vincent hauser,Pfeifenköpfe,Mixed Advanced,etsprague2023
alina teskey,david jindra,Pinkey Jinkey,Mixed Advanced,etsprague2023
cîmpian kinga - anamaria,lucian cimpian,Quartz,Mixed Advanced,etsprague2023
fabian claus,theresa knauf,Raccooligans,Mixed Advanced,etsprague2023
hannah meier,nicolas tognini,RCB xy,Mixed Advanced,etsprague2023
ondřej čejka,ruth troughton,Rondré-vous,Mixed Advanced,etsprague2023
agata domańska,marek szymański,Roundnet Szczecin,Mixed Advanced,etsprague2023
chiara pernigo,nicola bazzani,RR juice gastrico,Mixed Advanced,etsprague2023
mattia bazzani,veronica specchia,RR SPEcial bazzooka,Mixed Advanced,etsprague2023
benjamin bachler,melanie spiska,Running horse on Dublin road,Mixed Advanced,etsprague2023
ellinor gustavsson,faisal sayyed,Shakabom,Mixed Advanced,etsprague2023
kristof reitz,rebecca mollberg,Spritz Divers,Mixed Advanced,etsprague2023
riikka salmensaari,tuomas orava,Squirrel Island,Mixed Advanced,etsprague2023
ryan danekas,stella davis,tacky vibes,Mixed Advanced,etsprague2023
neri sansone,daria orlandini,Team Angio,Mixed Advanced,etsprague2023
jacopo dudine,martina melchionda,The bustes,Mixed Advanced,etsprague2023
james jewitt,sarah joy quibell,Triple J,Mixed Advanced,etsprague2023
julia stadler,nelson dziruni,Voleo,Mixed Advanced,etsprague2023
jemima lee,scott fatt,Wizards of Aus,Mixed Advanced,etsprague2023
amrit hingorani,charlotte cameron-hamilton,Wordle in 2,Mixed Advanced,etsprague2023
ines kornek,stefan handschmann,ZackZackZack,Mixed Advanced,etsprague2023
adéla janků,tereza caltová,Czech me out,Mixed Advanced,etsprague2023
