Player 1,Player 2,Team Name,Division,Tournament
karter godin,logan mcconnell,Ball Fondlers,Contender 4.5+,bcopen-sts-2023
cj telen,grayson pollok,Ball Handlers,Contender 4.5+,bcopen-sts-2023
joshua chang,jovan tang,Big Papi,Contender 4.5+,bcopen-sts-2023
hailee bennett,hernestor ramirez diaz,CHUCHI AND HOOCHIE,Contender 4.5+,bcopen-sts-2023
alex osler,kameron truett,Deep Pockets,Contender 4.5+,bcopen-sts-2023
joe hu,joshua james,Eli's Apprentices,Contender 4.5+,bcopen-sts-2023
legy horak,tabriz popatia,Euro style,Contender 4.5+,bcopen-sts-2023
blake clarke,carlos nakamura,Fortified,Contender 4.5+,bcopen-sts-2023
charles henri,shonda couroux,Fumbles,Contender 4.5+,bcopen-sts-2023
dara akhavein,joseph lee,Gap Kids,Contender 4.5+,bcopen-sts-2023
arthur troncoso,bryce jacobsen,Help!,Contender 4.5+,bcopen-sts-2023
adam randall,ethan uecker,Hit ball hard,Contender 4.5+,bcopen-sts-2023
anmol john,david navalta,Jelly Fam,Contender 4.5+,bcopen-sts-2023
ishraq joarder,mattias cipriano,KB24,Contender 4.5+,bcopen-sts-2023
jack plater,jordan yue,Lefties,Contender 4.5+,bcopen-sts-2023
kishor natarajan,logan garwood,mal’s leftovers,Contender 4.5+,bcopen-sts-2023
matthew liao,olivier bernard,Matt/Oli,Contender 4.5+,bcopen-sts-2023
kolton falk,mikey wiebe,Out of system,Contender 4.5+,bcopen-sts-2023
jonathan de jong,steven balamut,P.B. Babies,Contender 4.5+,bcopen-sts-2023
gavin garland,victor tu,PSR Cal Anderson Special,Contender 4.5+,bcopen-sts-2023
angelo ibarrola,pavan narahari,PSR Ed Sheeran,Contender 4.5+,bcopen-sts-2023
dallin james,garrett peterson,PSR Him and Also Him,Contender 4.5+,bcopen-sts-2023
josh wozniak,sougat pradhan,PSR Undercouver,Contender 4.5+,bcopen-sts-2023
segeon jang,wilson li,sage mode,Contender 4.5+,bcopen-sts-2023
christopher dorion,william dorion,Spike Bros,Contender 4.5+,bcopen-sts-2023
josiah hoeppner,tyus de vries,Spike Wazowski,Contender 4.5+,bcopen-sts-2023
darren ross,dustin chang,Team Chaoss,Contender 4.5+,bcopen-sts-2023
reid skelding,rico li,Twilight,Contender 4.5+,bcopen-sts-2023
aaleigha chin,fiona chan,Andy & Mochi,Women's Advanced 4.0+,bcopen-sts-2023
dana dunbar,mataya guy,Average Height,Women's Advanced 4.0+,bcopen-sts-2023
breana morrell,ruth stevenson,Fruity Loops,Women's Advanced 4.0+,bcopen-sts-2023
dianne fonseca,janet leung,Gapcha,Women's Advanced 4.0+,bcopen-sts-2023
elle lowe,maddy morehouse,Morehouse/Lowe,Women's Advanced 4.0+,bcopen-sts-2023
natasha mayer,sartaj dale,Queens Court,Women's Advanced 4.0+,bcopen-sts-2023
katie pierson,laurence vallée,Royalty,Women's Advanced 4.0+,bcopen-sts-2023
drue nooyen,riva kessel,Swamp water,Women's Advanced 4.0+,bcopen-sts-2023
kayla ngai,sophia yu,YIP YIP!,Women's Advanced 4.0+,bcopen-sts-2023
alec matulka,lucian himes,Ball busters,Women's Advanced 4.0+,bcopen-sts-2023
ahad zafar,ian lung,Double Fault in Our Stars,Advanced 4.0,bcopen-sts-2023
euan feller,michael boersma,Dubs_r_us,Advanced 4.0,bcopen-sts-2023
ethan lo,jason fevang,Hard hitters,Advanced 4.0,bcopen-sts-2023
joseph nesbitt,riley foster,Joseph/Riley,Advanced 4.0,bcopen-sts-2023
aleix salanova,àlex soler,Papis,Advanced 4.0,bcopen-sts-2023
alec sisaiyaket,jacob marshall,PSR Showtime,Advanced 4.0,bcopen-sts-2023
jérémie joly,mark-élie boucher,Saoul l'effet de la bière,Advanced 4.0,bcopen-sts-2023
jordan verasamy,robert nelson,Stupid Sexy Spikers,Advanced 4.0,bcopen-sts-2023
derek tompkins,j h,The Aluminum Monster and Fatty Magoo,Advanced 4.0,bcopen-sts-2023
wesley joyce,zach fafard,The Mooses,Advanced 4.0,bcopen-sts-2023
cesare scarpone,ryan harrison,Toggle Mode,Advanced 4.0,bcopen-sts-2023
jessica freebairn,thai do,Free and Wild,Intermediate 3.0,bcopen-sts-2023
matt monette,tysan dowdle,Gym Class Heroes,Intermediate 3.0,bcopen-sts-2023
jason kong,mike chen,Monkey King,Intermediate 3.0,bcopen-sts-2023
joe hu,teresa liao,A Good Player and Hu?,Intermediate 3.0,bcopen-sts-2023
adrian garcea,fiona chan,Adrian/Fiona,Mixed Advanced 4.0+,bcopen-sts-2023
kayla ngai,élie pilon,Big WR Rizz,Mixed Advanced 4.0+,bcopen-sts-2023
blake bosak,karah hui,Blaked Beans,Mixed Advanced 4.0+,bcopen-sts-2023
keaton kirchner,mataya guy,Creed Keats a Matayto,Mixed Advanced 4.0+,bcopen-sts-2023
carlin vicera,judy tian,Dee Dee!,Mixed Advanced 4.0+,bcopen-sts-2023
dianne fonseca,eddy leung,Ed SheerDianne,Mixed Advanced 4.0+,bcopen-sts-2023
maddy morehouse,nick wideman,Flotato,Mixed Advanced 4.0+,bcopen-sts-2023
etienne cote,katie pierson,Mixed Signals,Mixed Advanced 4.0+,bcopen-sts-2023
connor nelson,elle lowe,Nelson / Lowe,Mixed Advanced 4.0+,bcopen-sts-2023
shonda couroux,trevor barbosa,Not Quite Confused,Mixed Advanced 4.0+,bcopen-sts-2023
laurence vallée,maxime prince,Princess,Mixed Advanced 4.0+,bcopen-sts-2023
alec galbo,amanda wang,Slurpin more than just noodles 🍜 🥢,Mixed Advanced 4.0+,bcopen-sts-2023
janet leung,peter lam,Swing and a miss,Mixed Advanced 4.0+,bcopen-sts-2023
joseph kaylor,perrin york,The COVID gods brought us together,Mixed Advanced 4.0+,bcopen-sts-2023
aaleigha chin,nathan goh,yodelAaleigHEEHOO,Mixed Advanced 4.0+,bcopen-sts-2023
andrea leung,dean wasil,Adam & Eve's Broken Boners,Mixed Advanced 4.0+,bcopen-sts-2023
derek tang,riva kessel,Blackjack🃏,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
drue nooyen,hernestor ramirez diaz,ChoosChoos🚂,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
dana dunbar,wesley joyce,Desley,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
sara y.,segeon jang,Drop it Like it’s Hot,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
betty yan,tabriz popatia,Hats Off,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
ian lung,jessica freebairn,Jess/Ian,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
josh wozniak,stephanie fok,knee high,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
julie orozco,luis orozco,Lulu Limón,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
agnes pang,josh travers,Macca's Fan Club,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
anmol john,elisa rachel,PoonJohnbi,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
david navalta,ruth stevenson,Soy Milk,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
nina herman,victor tu,This Little Pig,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
