Player 1,Player 2,Team Name,Division,Tournament
alex perkins,ryan juenger,Cave Talk,Contender(4.5),windy-city-classic-23
rohil senapati,ryan lechner,Cookin Curry,Contender(4.5),windy-city-classic-23
colin goldberg,vince hackl,Corn Tortillas,Contender(4.5),windy-city-classic-23
colin tolentino,brandon farronato,CT/SheckBreezy,Contender(4.5),windy-city-classic-23
griffin sisk,zak kovatch,Death By Dropping Too Many of You Fools,Contender(4.5),windy-city-classic-23
joren rudzitis,maciah aldrich,Double D,Contender(4.5),windy-city-classic-23
ryan greenwalt,tab dayani,Egg,Contender(4.5),windy-city-classic-23
andrew thatcher,ben himes,Fruitcake,Contender(4.5),windy-city-classic-23
daniel patten,ty fields,Funk,Contender(4.5),windy-city-classic-23
drew banziger,izayah gibson,Get Milked,Contender(4.5),windy-city-classic-23
bradley clark,louie simbajon,He’s Back!!,Contender(4.5),windy-city-classic-23
andrew gasaway,matthew greathouse,House of Gas,Contender(4.5),windy-city-classic-23
kai zafren,matt sak,Jacob's Other Partners,Contender(4.5),windy-city-classic-23
jhanaj quispe,josef quispe,JQ^2,Contender(4.5),windy-city-classic-23
alex grelle,kenny velu,Kenny and Alex,Contender(4.5),windy-city-classic-23
william white,charlie brobst,knullpojkar,Contender(4.5),windy-city-classic-23
andrew perez,korbin thompson,Micah Spikeball,Contender(4.5),windy-city-classic-23
adam weiss,nate gauthier,Operator Error,Contender(4.5),windy-city-classic-23
avi jerath,sean a,Pigeon for 12,Contender(4.5),windy-city-classic-23
jack bush,lucas klopfenstein,Pocket Aces,Contender(4.5),windy-city-classic-23
jake hausman,johnnie teng,Pockets full of sunshine,Contender(4.5),windy-city-classic-23
micah bouman,ruben zapata,Primal,Contender(4.5),windy-city-classic-23
nicholas bradley,ross lochbaum,Reverse Kevin Garnett,Contender(4.5),windy-city-classic-23
aj halliday,levi rogers,Road Kill,Contender(4.5),windy-city-classic-23
sathvik vasa,zack dolan,Saggy Baggers,Contender(4.5),windy-city-classic-23
caleb ciner,jayden simonian,Scooby Smacks,Contender(4.5),windy-city-classic-23
jared kula,joseph coughlin,Soft Serve Custard with Kulaid,Contender(4.5),windy-city-classic-23
drew martin,kent helmuth,Sons of Kenneth,Contender(4.5),windy-city-classic-23
nolan henze,owen luetke,The Woman and the Biscuit,Contender(4.5),windy-city-classic-23
brendan balling,nathan middlebrook,Thee Baywatch,Contender(4.5),windy-city-classic-23
peyton garcia,wesley tunelius,TheGOATGene,Contender(4.5),windy-city-classic-23
david aschenbrenner,yanai hamel-sasson,Therap-aced,Contender(4.5),windy-city-classic-23
kenny middleton,marty merigold,Tilted Towers,Contender(4.5),windy-city-classic-23
aleks essen,donovan michel,Wild pickles,Contender(4.5),windy-city-classic-23
ryan nelson,will goetz,"""Click"" enthusiasts",Advanced(4.0),windy-city-classic-23
braden lubbers,travis lubbers,Broskis,Advanced(4.0),windy-city-classic-23
emmanuel nodal,noah geller,Grass Wreckers,Advanced(4.0),windy-city-classic-23
dan ciriacks,scott bates,Marqnette,Advanced(4.0),windy-city-classic-23
austin gerber,gabriel gerber,No Faults,Advanced(4.0),windy-city-classic-23
matthew williams,micah williams,The Brothers in Law,Advanced(4.0),windy-city-classic-23
conor cronan,jason inumerable,Under A Wrist,Advanced(4.0),windy-city-classic-23
jack mathews,michael zagone,Unkown,Advanced(4.0),windy-city-classic-23
ashton boomgaarden,matthew tuneberg,711 Spike,Intermediate(3.0),windy-city-classic-23
jack eckert,jay mcclellan,Ball Swingerz,Intermediate(3.0),windy-city-classic-23
dylan janowski,dylan janowski,Berrien Buhoes,Intermediate(3.0),windy-city-classic-23
ander iruretagoyena,rodrigo rodriguez,Checo,Intermediate(3.0),windy-city-classic-23
jayson applington,marcos martinez,CHKN BOYS,Intermediate(3.0),windy-city-classic-23
jake elafros,ransom coffeen,Coffee and Frosty,Intermediate(3.0),windy-city-classic-23
brenden brass,nollan sliva,Gamma rays,Intermediate(3.0),windy-city-classic-23
daniel le,israel hernandez,Spicy Rice Cake,Intermediate(3.0),windy-city-classic-23
carter louisell,ethan morello,Super Spike Bros,Intermediate(3.0),windy-city-classic-23
james ochoa,jeff serafini,Swipe right,Intermediate(3.0),windy-city-classic-23
henry ziegler,mio legaspi,The Bucket Hat Boys,Intermediate(3.0),windy-city-classic-23
james lawler,michael reeve,The Crustaceans,Intermediate(3.0),windy-city-classic-23
jeremiah ward,jeremiah ward,The Great Lakes Garglers,Intermediate(3.0),windy-city-classic-23
karl stadler,kyle bachara,Treyler Park Boys,Intermediate(3.0),windy-city-classic-23
sanim chowdhury,tahseen robbani,πr²net,Intermediate(3.0),windy-city-classic-23
james sherman,ryan sullivan,“Automatic. Still Is.” - Brett Kavanaugh,Intermediate(3.0),windy-city-classic-23
joey reynolds,shannon lau,-_-,Mixed Advanced(4.0+),windy-city-classic-23
ruben zapata,yubeira zapata,24 seven,Mixed Advanced(4.0+),windy-city-classic-23
christabelle mehlhausen,matt aschenbrenner,Clinton Scandal,Mixed Advanced(4.0+),windy-city-classic-23
hanna sorensen,nick evanko,Drop Top,Mixed Advanced(4.0+),windy-city-classic-23
isabella bippus,ryan lechner,Fever Dreamin',Mixed Advanced(4.0+),windy-city-classic-23
grace lambert,griffin sisk,GFD Billy Bob,Mixed Advanced(4.0+),windy-city-classic-23
daniel patten,emily kuntz,GFD Hall and Oats,Mixed Advanced(4.0+),windy-city-classic-23
bekah smith,justin barr,GFD supporters,Mixed Advanced(4.0+),windy-city-classic-23
jhanaj quispe,josef quispe,JQ^2,Mixed Advanced(4.0+),windy-city-classic-23
bradley clark,tiff ding,LightDing and Brunder,Mixed Advanced(4.0+),windy-city-classic-23
joe mclaughlin,samantha barklow,McLaughlin/Barklow,Mixed Advanced(4.0+),windy-city-classic-23
cece carlson,joshua ang,peanut butter and jammin’,Mixed Advanced(4.0+),windy-city-classic-23
cassie london,kyle fowler,Polo Bears,Mixed Advanced(4.0+),windy-city-classic-23
emerson dean,jaime cunningham,Risky Bizz,Mixed Advanced(4.0+),windy-city-classic-23
chris brown,shonda couroux,She Breezy,Mixed Advanced(4.0+),windy-city-classic-23
dani bisesi,louie simbajon,Simbajon/Bisesi,Mixed Advanced(4.0+),windy-city-classic-23
janey rubin,ty fields,Tank,Mixed Advanced(4.0+),windy-city-classic-23
faith mehlhausen,isaac moss,The Wolfternity,Mixed Advanced(4.0+),windy-city-classic-23
adrianna grothause,tim lacagnina,Toxic BabyCakes,Mixed Advanced(4.0+),windy-city-classic-23
rachel luczak,trey newman,We Met Yesterday,Mixed Advanced(4.0+),windy-city-classic-23
meagan bown,neal bergman,😉😉😉,Mixed Advanced(4.0+),windy-city-classic-23
alayna schlipman,jake elafros,Back in the Homeland,Mixed Intermediate(2.0-3.0),windy-city-classic-23
ashlyn fox,lindros beard,Bearded Fox,Mixed Intermediate(2.0-3.0),windy-city-classic-23
julia buchholz,nolan henze,Bookcase and the Biscuit,Mixed Intermediate(2.0-3.0),windy-city-classic-23
emma blair,isaac gavin,Hit on 2,Mixed Intermediate(2.0-3.0),windy-city-classic-23
jolien hidalgo,mio legaspi,It’s Our Pleasure to Serve You,Mixed Intermediate(2.0-3.0),windy-city-classic-23
faith norris,jack saunders,KarJack,Mixed Intermediate(2.0-3.0),windy-city-classic-23
julie orozco,luis orozco,Lulu Limón,Mixed Intermediate(2.0-3.0),windy-city-classic-23
allyson afrank,kyle bachara,Round The Net,Mixed Intermediate(2.0-3.0),windy-city-classic-23
abigail meyer,karl stadler,Spike-adelic,Mixed Intermediate(2.0-3.0),windy-city-classic-23
austin jarnagin,sophia schmidt,Strawberry Tall Cake,Mixed Intermediate(2.0-3.0),windy-city-classic-23
kristen chen,nick yee,Surf ‘n Turf,Mixed Intermediate(2.0-3.0),windy-city-classic-23
jenna olson,owen luetke,The Freedom Quitters,Mixed Intermediate(2.0-3.0),windy-city-classic-23
